"JOB_ID","JOB_TYPE","DEPTH_M","DIAMETER_MM","MATERIAL","LENGTH_M","JOB_COST","zDEPTH","zDIAMETER","zLENGTH"
"Job 2797","Replace",4,200,"ST",36.24,29441.35779,1.57125350558843,0.750863719641311,1.22170847612864
"Job 2799","Repair",2.37,200,"CI",42.36,8665.490875,-0.358769483197839,0.750863719641311,1.8946590511439
"Job 2802","Replace",2.86,200,"CI",29.57,23070.65911,0.221421476621347,0.750863719641311,0.488280316757438
"Job 2809","Replace",1.53,200,"ST",42.92,14551.20566,-1.35338255717359,0.750863719641311,1.95623622794268
"Job 2811","Repair",2.02,200,"AC",22.36,4818.762869,-0.773191597354401,0.750863719641311,-0.304525834526875
"Job 2831","Replace",3.25,200,"AC",15.68,18143.34503,0.683206118110087,0.750863719641311,-1.03905358634091
"Job 2843","Replace",2.1,200,"AC",16.17,10724.06625,-0.678466542690044,0.750863719641311,-0.985173556641979
"Job 2853","Replace",3.11,200,"AC",20.29,18875.70037,0.517437272447462,0.750863719641311,-0.5321414701938
"Job 2871","Repair",4.03,200,"AC",40.63,13438.96912,1.60677540108757,0.750863719641311,1.70442955853337
"Job 2878","Replace",1.7,200,"AC",19.41,11111.48781,-1.15209181601183,0.750863719641311,-0.628905605163314
"Job 2880","Replace",3.4,200,"ST",17.27,18781.80899,0.860815595605756,0.750863719641311,-0.864218387930087
"Job 2882","Repair",1.73,200,"AC",20.54,3392.54491,-1.1165699205127,0.750863719641311,-0.504651659122916
"Job 2884","Replace",4.31,200,"AC",16.98,25068.2136,1.93831309241282,0.750863719641311,-0.896106568772313
"Job 2887","Replace",1.91,200,"AC",31.98,16567.56218,-0.903438547517892,0.750863719641311,0.753282095480766
"Job 2899","Replace",2.4,200,"AC",32.11,17307.71498,-0.323247587698706,0.750863719641311,0.767576797237626
"Job 2901","Repair",1.55,200,"ST",32.04,4327.9127,-1.3297012935075,0.750863719641311,0.759879650137778
"Job 2903","Replace",3.4,200,"AC",30.3,25821.20955,0.860815595605756,0.750863719641311,0.568550565084421
"Job 2904","Replace",3.18,200,"CI",14.08,17912.97742,0.600321695278775,0.750863719641311,-1.21498837719457
"Job 2905","Replace",2.81,200,"AC",27.76,22271.87089,0.162218317456124,0.750863719641311,0.289254084604233
"Job 2907","Replace",2.08,200,"CI",32.36,16085.93757,-0.702147806356133,0.750863719641311,0.79506660830851
"Job 2910","Replace",2.29,200,"CI",22.18,15305.92719,-0.453494537862197,0.750863719641311,-0.324318498497912
"Job 2918","Replace",3.1,200,"AC",10.22,14595.83126,0.505596640614418,0.750863719641311,-1.63943106012903
"Job 2927","Repair",4.45,200,"AC",17.72,10113.24882,2.10408193807544,0.750863719641311,-0.814736728002495
"Job 2931","Repair",2.82,200,"AC",27.04,6436.150495,0.174058949289168,0.750863719641311,0.210083428720085
"Job 2940","Replace",3.95,200,"ST",22.23,22870.17929,1.51205034642321,0.750863719641311,-0.318820536283735
"Job 2951","Repair",2.16,200,"CI",22.9,4891.047174,-0.607422751691776,0.750863719641311,-0.245147842613765
"Job 2952","Replace",2.7,200,"CI",37.04,22013.03125,0.0319713672926331,0.750863719641311,1.30967587155547
"Job 2957","Replace",1.98,200,"AC",36.49,14868.10903,-0.82055412468658,0.750863719641311,1.24919828719953
"Job 2969","Replace",3.18,200,"ST",32.44,25932.09618,0.600321695278775,0.750863719641311,0.803863347851193
"Job 2971","Replace",3.8,200,"AC",38.23,29365.55658,1.33444086892754,0.750863719641311,1.44052737225288
"Job 2975","Repair",2.22,200,"ST",27.13,4993.973335,-0.536378960693509,0.750863719641311,0.219979760705604
"Job 2990","Repair",2.03,200,"AC",38.12,6642.787066,-0.761350965521357,0.750863719641311,1.42843185538169
"Job 2995","Repair",3.2,200,"CI",11.57,5279.099249,0.624002958944864,0.750863719641311,-1.49098608034626
"Job 3002","Replace",3.36,200,"CI",41.89,32667.87452,0.813453068273578,0.750863719641311,1.84297820633063
"Job 3015","Replace",2.89,200,"CI",30.25,21456.76135,0.256943372120481,0.750863719641311,0.563052602870244
"Job 3024","Repair",4.26,200,"AC",35.74,13041.95529,1.87910993324759,0.750863719641311,1.16672885398687
"Job 3038","Replace",1.83,200,"CI",30.51,14991.80951,-0.998163602182249,0.750863719641311,0.591642006383964
"Job 3063","Repair",1.57,200,"AC",19.11,3668.847065,-1.30602002984141,0.750863719641311,-0.661893378448376
"Job 3067","Replace",3.78,200,"AC",39.88,28734.26398,1.31075960526145,0.750863719641311,1.62196012532072
"Job 3071","Replace",3.41,200,"ST",14.03,16048.53822,0.872656227438801,0.750863719641311,-1.22048633940875
"Job 3075","Replace",1.49,200,"CI",24.57,10549.62432,-1.40074508450577,0.750863719641311,-0.0615159046602551
"Job 3086","Replace",4.66,200,"AC",15.47,30016.51813,2.35273520656938,0.750863719641311,-1.06214502764046
"Job 3097","Repair",3.73,200,"ST",12.24,7458.153391,1.25155644609623,0.750863719641311,-1.41731338667629
"Job 3098","Replace",1.8,200,"CI",41.1,14581.30675,-1.03368549768138,0.750863719641311,1.75611040334664
"Job 3101","Replace",3.3,200,"AC",12.11,18651.18182,0.74240927727531,0.750863719641311,-1.43160808843315
"Job 3109","Replace",2.45,200,"CI",29.01,19396.65248,-0.264044428533482,0.750863719641311,0.426703139958656
"Job 3120","Repair",2.42,200,"AC",22.95,4871.587563,-0.299566324032617,0.750863719641311,-0.239649880399588
"Job 3127","Replace",2.38,200,"AC",12.02,12365.80987,-0.346928851364795,0.750863719641311,-1.44150442041866
"Job 3129","Replace",2.52,200,"AC",13.87,12635.11238,-0.18116000570217,0.750863719641311,-1.23807981849412
"Job 3140","Replace",1.78,200,"AC",19.23,13467.43653,-1.05736676134747,0.750863719641311,-0.648698269134351
"Job 3150","Replace",2.63,200,"CI",13.35,13757.8553,-0.0509130555386796,0.750863719641311,-1.29525862552156
"Job 3164","Replace",3.75,200,"ST",34.04,30986.74296,1.27523770976232,0.750863719641311,0.979798138704855
"Job 3170","Replace",3.49,200,"AC",37.48,32930.72519,0.967381282103158,0.750863719641311,1.35805793904023
"Job 3171","Repair",2.64,200,"AC",22.1,5690.976172,-0.0390724237056347,0.750863719641311,-0.333115238040595
"Job 3182","Replace",4.07,200,"ST",36.22,30201.39161,1.65413792841975,0.750863719641311,1.21950929124297
"Job 3187","Repair",1.66,200,"CI",9.18,2762.783736,-1.19945434334401,0.750863719641311,-1.75378867418391
"Job 3189","Replace",3.09,200,"ST",19.56,22786.15473,0.493756008781373,0.750863719641311,-0.612411718520784
"Job 3198","Repair",1.9,200,"AC",14.85,4006.256515,-0.915279179350937,0.750863719641311,-1.13031975909625
"Job 3201","Replace",2.28,200,"CI",37.66,20698.72765,-0.465335169695241,0.750863719641311,1.37785060301126
"Job 3203","Replace",3.8,200,"ST",16.19,22160.59541,1.33444086892754,0.750863719641311,-0.982974371756308
"Job 3204","Replace",2.57,200,"CI",12.51,10477.06215,-0.121956846536947,0.750863719641311,-1.38762439071973
"Job 3210","Repair",1.32,200,"AC",30.03,3175.153898,-1.60203582566752,0.750863719641311,0.538861569127866
"Job 3217","Repair",3.35,200,"CI",47.74,11442.6292,0.801612436440533,0.750863719641311,2.48623978538933
"Job 3218","Replace",1.75,200,"AC",25.45,12802.50582,-1.09288865684661,0.750863719641311,0.0352482303092587
"Job 3219","Repair",2.85,200,"CI",43.14,8203.472296,0.209580844788302,0.750863719641311,1.98042726168506
"Job 3226","Repair",3.03,200,"ST",34.89,8583.112849,0.422712217783105,0.750863719641311,1.07326349634586
"Job 3235","Replace",3.11,200,"AC",19.57,18930.66473,0.517437272447462,0.750863719641311,-0.611312126077948
"Job 3244","Repair",1.76,200,"AC",34.1,5014.108708,-1.08104802501356,0.750863719641311,0.986395693361868
"Job 3273","Replace",2.86,200,"AC",36.87,24967.23646,0.221421476621347,0.750863719641311,1.29098280002727
"Job 3298","Repair",1.55,200,"AC",43.41,4950.792118,-1.3297012935075,0.750863719641311,2.01011625764161
"Job 3304","Replace",2.07,200,"AC",18.13,12342.81009,-0.713988438189178,0.750863719641311,-0.769653437846244
"Job 3308","Replace",2.78,200,"CI",43.13,30505.20056,0.12669642195699,0.750863719641311,1.97932766924222
"Job 3314","Replace",4.09,200,"AC",19.69,27288.49849,1.67781919208583,0.750863719641311,-0.598117016763923
"Job 3329","Replace",1.35,200,"AC",18.09,9341.636751,-1.56651393016839,0.750863719641311,-0.774051807617585
"Job 3346","Replace",2.44,200,"CI",38.25,23015.39836,-0.275885060366527,0.750863719641311,1.44272655713855
"Job 3359","Repair",4.44,200,"ST",47.67,14160.73113,2.0922413062424,0.750863719641311,2.47854263828949
"Job 3364","Replace",3.14,200,"ST",16.54,18323.32762,0.552959167946596,0.750863719641311,-0.94448863625707
"Job 3370","Replace",2.19,200,"AC",18.1,15108.74969,-0.571900856192643,0.750863719641311,-0.77295221517475
"Job 3380","Replace",3.62,200,"AC",44.85,34835.71807,1.12130949593274,0.750863719641311,2.16845756940991
"Job 3387","Replace",3.87,200,"AC",24.03,26842.94463,1.41732529175885,0.750863719641311,-0.120893896573366
"Job 3407","Repair",3.6,200,"CI",30.54,10750.69022,1.09762823226665,0.750863719641311,0.59494078371247
"Job 3417","Replace",1.83,200,"CI",18.7,11565.43476,-0.998163602182249,0.750863719641311,-0.706976668604627
"Job 3419","Replace",2.77,200,"CI",41.43,23544.64686,0.114855790123945,0.750863719641311,1.79239695396021
"Job 3420","Replace",3.07,200,"AC",26.38,20018.25974,0.470074745115284,0.750863719641311,0.13751032749295
"Job 3427","Replace",1.01,200,"CI",29.27,7281.268442,-1.96909541249191,0.750863719641311,0.455292543472376
"Job 3429","Replace",1.62,200,"CI",29.45,13271.8683,-1.24681687067619,0.750863719641311,0.475085207443413
"Job 3435","Repair",1.61,200,"CI",19.06,3348.006442,-1.25865750250923,0.750863719641311,-0.667391340662553
"Job 3436","Replace",1.85,200,"CI",16.48,11130.4942,-0.97448233851616,0.750863719641311,-0.951086190914082
"Job 3454","Replace",2.73,200,"AC",40.36,26874.60209,0.0674932627917667,0.750863719641311,1.67474056257682
"Job 3457","Replace",2.06,200,"AC",25.65,14799.17719,-0.725829070022223,0.750863719641311,0.0572400791659664
"Job 3458","Replace",2.94,200,"AC",24.34,21721.45757,0.316146531285704,0.750863719641311,-0.086806530845469
"Job 3473","Repair",2.45,200,"CI",23.22,5758.616748,-0.264044428533482,0.750863719641311,-0.209960884443032
"Job 3474","Replace",4.18,200,"AC",18.36,23539.71811,1.78438487858324,0.750863719641311,-0.74436281166103
"Job 3481","Replace",2.8,200,"CI",44.31,28244.2918,0.150377685623079,0.750863719641311,2.1090795774968
"Job 3487","Replace",3.86,200,"AC",29.75,27923.96623,1.40548465992581,0.750863719641311,0.508072980728475
"Job 3488","Replace",1.88,200,"AC",18.87,11718.1393,-0.938960443017026,0.750863719641311,-0.688283597076425
"Job 3491","Repair",2.52,200,"ST",27.97,6075.488621,-0.18116000570217,0.750863719641311,0.312345525903776
"Job 3497","Repair",2.54,200,"AC",38.15,7172.616116,-0.157478742036081,0.750863719641311,1.4317306327102
"Job 3505","Replace",1.93,200,"CI",14.85,11289.54428,-0.879757283851803,0.750863719641311,-1.13031975909625
"Job 3507","Replace",2.27,200,"ST",25.99,16775.9929,-0.477175801528286,0.750863719641311,0.0946262222223695
"Job 3510","Replace",2.35,200,"CI",16.68,13864.59911,-0.382450746863929,0.750863719641311,-0.929094342057375
"Job 3512","Replace",1.83,200,"ST",17.21,9929.936231,-0.998163602182249,0.750863719641311,-0.870815942587099
"Job 3514","Replace",4.65,200,"AC",27.9,38950.09868,2.34089457473633,0.750863719641311,0.304648378803928
"Job 3522","Replace",1.84,200,"AC",47.12,17585.76592,-0.986322970349204,0.750863719641311,2.41806505393354
"Job 3532","Replace",1.53,200,"CI",38.83,14342.34005,-1.35338255717359,0.750863719641311,1.506502918823
"Job 3534","Replace",3.2,200,"CI",17.19,19185.8159,0.624002958944864,0.750863719641311,-0.87301512747277
"Job 3538","Replace",4.34,200,"AC",17.98,34401.48209,1.97383498791195,0.750863719641311,-0.786147324488774
"Job 3544","Replace",2.23,200,"AC",23.9,15809.51792,-0.524538328860464,0.750863719641311,-0.135188598330226
"Job 3552","Replace",2.48,200,"AC",22.2,15537.55236,-0.228522533034349,0.750863719641311,-0.322119313612242
"Job 3559","Replace",1.88,200,"ST",42.75,16782.74273,-0.938960443017026,0.750863719641311,1.93754315641448
"Job 3585","Replace",2.09,200,"CI",33.8,16508.29788,-0.690307174523089,0.750863719641311,0.953407920076806
"Job 3586","Replace",2.23,200,"ST",37.15,22982.44894,-0.524538328860464,0.750863719641311,1.32177138842666
"Job 3598","Repair",3.08,200,"CI",13.4,5991.006454,0.481915376948328,0.750863719641311,-1.28976066330738
"Job 3604","Replace",4.47,200,"ST",9.67,18260.46401,2.12776320174153,0.750863719641311,-1.69990864448498
"Job 3657","Replace",2.08,200,"AC",35.71,16559.55268,-0.702147806356133,0.750863719641311,1.16343007665836
"Job 3678","Repair",1.85,200,"ST",20.62,4095.400967,-0.97448233851616,0.750863719641311,-0.495854919580232
"Job 3680","Repair",3.85,200,"CI",8.31,4284.976284,1.39364402809276,0.750863719641311,-1.84945321671059
"Job 3681","Replace",3.58,200,"ST",20.2,23022.62177,1.07394696860056,0.750863719641311,-0.542037802179319
"Job 3700","Repair",3.13,200,"AC",22.8,6367.467687,0.541118536113551,0.750863719641311,-0.256143767042118
"Job 3702","Replace",2.25,200,"CI",28.27,16656.3019,-0.500857065194375,0.750863719641311,0.345333299188838
"Job 3703","Replace",2.74,200,"CI",18.84,21529.30021,0.0793338946248116,0.750863719641311,-0.691582374404931
"Job 3712","Repair",3.8,200,"AC",20.52,8230.197827,1.33444086892754,0.750863719641311,-0.506850844008586
"Job 3715","Repair",2.64,200,"AC",35.86,9122.864044,-0.0390724237056347,0.750863719641311,1.1799239633009
"Job 3722","Replace",1.27,200,"AC",34.95,11060.75148,-1.66123898483275,0.750863719641311,1.07986105100288
"Job 3724","Replace",2.45,200,"ST",18.11,13859.97731,-0.264044428533482,0.750863719641311,-0.771852622731914
"Job 3740","Repair",2.84,200,"AC",42.76,9370.881005,0.197740212955257,0.750863719641311,1.93864274885731
"Job 3742","Replace",3.8,200,"CI",14.32,20362.04639,1.33444086892754,0.750863719641311,-1.18859815856653
"Job 3744","Replace",3.43,200,"CI",23.94,23523.88024,0.89633749110489,0.750863719641311,-0.130790228558884
"Job 3760","Replace",4.28,200,"AC",33.01,32723.05099,1.90279119691368,0.750863719641311,0.86654011709281
"Job 3761","Replace",1.94,200,"CI",14.93,10707.68821,-0.867916652018758,0.750863719641311,-1.12152301955357
"Job 3766","Repair",1.57,200,"ST",32.74,4433.751638,-1.30602002984141,0.750863719641311,0.836851121136255
"Job 3774","Replace",2.44,200,"CI",48.69,20558.71314,-0.275885060366527,0.750863719641311,2.5907010674587
"Job 3785","Replace",2.01,200,"CI",17.54,12680.07266,-0.785032229187446,0.750863719641311,-0.834529391973531
"Job 3793","Replace",2.91,200,"CI",37.42,23747.99637,0.28062463578657,0.750863719641311,1.35146038438322
"Job 3797","Replace",3.23,200,"CI",11.47,16448.31551,0.659524854443998,0.750863719641311,-1.50198200477461
"Job 3824","Replace",4.28,200,"ST",14.3,27081.39293,1.90279119691368,0.750863719641311,-1.1907973434522
"Job 3836","Replace",2.03,200,"ST",24.14,13172.78712,-0.761350965521357,0.750863719641311,-0.108798379702177
"Job 3840","Replace",4.54,200,"AC",28.07,41780.51171,2.21064762457284,0.750863719641311,0.32334145033213
"Job 3847","Repair",2.57,200,"ST",31.64,7470.024031,-0.121956846536947,0.750863719641311,0.715895952424363
"Job 3868","Replace",4.4,200,"CI",17.6,27600.06714,2.04487877891022,0.750863719641311,-0.827931837316519
"Job 3875","Replace",2.66,200,"CI",38.76,21042.37945,-0.0153911600395455,0.750863719641311,1.49880577172316
"Job 3886","Replace",1.78,200,"CI",26.95,11375.3544,-1.05736676134747,0.750863719641311,0.200187096734567
"Job 3893","Repair",3.86,200,"CI",26.7,8977.686072,1.40548465992581,0.750863719641311,0.172697285663682
"Job 3895","Replace",2.7,200,"AC",30.45,18226.0152,0.0319713672926331,0.750863719641311,0.585044451726952
"Job 3899","Replace",2.41,200,"AC",38.55,19774.05907,-0.311406955865661,0.750863719641311,1.47571433042361
"Job 3900","Replace",1.93,200,"CI",35.96,18207.01779,-0.879757283851803,0.750863719641311,1.19091988772925
"Job 3908","Replace",1.93,200,"AC",17.56,13055.19693,-0.879757283851803,0.750863719641311,-0.832330207087861
"Job 3912","Replace",3.09,200,"ST",24.63,23082.41442,0.493756008781373,0.750863719641311,-0.0549183500032429
"Job 3913","Repair",3.12,200,"CI",18.61,6371.624728,0.529277904280507,0.750863719641311,-0.716873000590145
"Job 3937","Replace",4.02,200,"CI",45.12,37427.83291,1.59493476925452,0.750863719641311,2.19814656536646
"Job 3954","Replace",2.59,200,"AC",10.33,13606.51467,-0.0982755828708581,0.750863719641311,-1.62733554325784
"Job 3960","Repair",3.2,200,"ST",23.72,8201.383205,0.624002958944864,0.750863719641311,-0.154981262301263
"Job 3968","Repair",2.78,200,"AC",28.34,7480.779218,0.12669642195699,0.750863719641311,0.353030446288685
"Job 3974","Replace",2.38,200,"ST",35.16,19173.02017,-0.346928851364795,0.750863719641311,1.10295249230242
"Job 3986","Replace",3.18,200,"ST",15.39,20638.65201,0.600321695278775,0.750863719641311,-1.07094176718314
"Job 4004","Replace",1.69,200,"AC",13.33,8903.349921,-1.16393244784487,0.750863719641311,-1.29745781040723
"Job 4006","Replace",3.53,200,"CI",26.51,28668.1214,1.01474380943534,0.750863719641311,0.15180502924981
"Job 4009","Replace",2.55,200,"CI",35.16,21789.52278,-0.145638110203037,0.750863719641311,1.10295249230242
"Job 4018","Replace",4.82,200,"ST",17.97,25719.22649,2.54218531589809,0.750863719641311,-0.78724691693161
"Job 4019","Replace",2.08,200,"AC",31.87,16363.17643,-0.702147806356133,0.750863719641311,0.741186578609577
"Job 4037","Repair",1.33,200,"AC",13.47,2669.448752,-1.59019519383448,0.750863719641311,-1.28206351620753
"Job 4045","Repair",2.41,200,"ST",48.72,6877.869734,-0.311406955865661,0.750863719641311,2.5939998447872
"Job 4047","Replace",2.68,200,"CI",26.85,18249.89176,0.00829010362654381,0.750863719641311,0.189191172306213
"Job 4049","Repair",3.54,200,"CI",38.38,10990.11287,1.02658444126838,0.750863719641311,1.45702125889541
"Job 4063","Repair",1.89,200,"AC",22.5,4582.539622,-0.927119811183981,0.750863719641311,-0.28913154032718
"Job 4072","Replace",3.03,200,"AC",17.7,17472.48667,0.422712217783105,0.750863719641311,-0.816935912888165
"Job 4075","Replace",2.13,200,"ST",20.14,12123.14249,-0.642944647190911,0.750863719641311,-0.548635356836331
"Job 4080","Repair",4.06,200,"CI",26.19,9867.071184,1.6422972965867,0.750863719641311,0.116618071079077
"Job 4084","Replace",2.1,200,"AC",21.37,13959.48565,-0.678466542690044,0.750863719641311,-0.413385486367578
"Job 4098","Repair",2.03,200,"CI",23.15,5464.527609,-0.761350965521357,0.750863719641311,-0.21765803154288
"Job 4100","Repair",2.59,200,"AC",28.78,7483.626166,-0.0982755828708581,0.750863719641311,0.401412513773442
"Job 4103","Replace",3.79,200,"AC",16.75,22327.87202,1.3226002370945,0.750863719641311,-0.921397194957527
"Job 4108","Replace",2.23,200,"AC",41.58,22316.29785,-0.524538328860464,0.750863719641311,1.80889084060274
"Job 4112","Replace",4.68,200,"AC",23.63,34696.91043,2.37641647023547,0.750863719641311,-0.164877594286782
"Job 4129","Repair",2.38,200,"CI",28.35,6664.726664,-0.346928851364795,0.750863719641311,0.354130038731521
"Job 4140","Repair",2.29,200,"ST",11.74,3764.318718,-0.453494537862197,0.750863719641311,-1.47229300881806
"Job 4146","Repair",2.88,200,"CI",27.17,7321.726069,0.245102740287436,0.750863719641311,0.224378130476945
"Job 4147","Replace",2.37,200,"CI",23.19,14279.46451,-0.358769483197839,0.750863719641311,-0.213259661771538
"Job 4160","Repair",1.87,200,"CI",19.24,3179.179619,-0.95080107485007,0.750863719641311,-0.647598676691516
"Job 4163","Repair",1.75,200,"AC",21.78,4088.002098,-1.09288865684661,0.750863719641311,-0.368302196211328
"Job 4166","Replace",1.91,200,"AC",13.87,9251.255736,-0.903438547517892,0.750863719641311,-1.23807981849412
"Job 4177","Repair",1.64,200,"AC",16.8,3859.745053,-1.2231356070101,0.750863719641311,-0.91589923274335
"Job 4210","Replace",2.76,200,"AC",30.77,21487.76761,0.1030151582909,0.750863719641311,0.620231409897684
"Job 4211","Repair",2.04,200,"AC",32.57,5006.416882,-0.749510333688312,0.750863719641311,0.818158049608054
"Job 4213","Replace",2.17,200,"AC",16.88,13108.05145,-0.595582119858732,0.750863719641311,-0.907102493200667
"Job 4215","Replace",1.97,200,"ST",36.35,17386.47202,-0.832394756519624,0.750863719641311,1.23380399299983
"Job 4217","Replace",4.21,200,"AC",31.54,36930.35108,1.81990677408237,0.750863719641311,0.704900027996009
"Job 4223","Replace",1.72,200,"AC",13.52,10739.77786,-1.12841055234574,0.750863719641311,-1.27656555399336
"Job 4251","Replace",3.01,200,"CI",21.97,24511.88137,0.399030954117016,0.750863719641311,-0.347409939797456
"Job 4253","Repair",1.68,200,"ST",23.9,3762.098354,-1.17577307967792,0.750863719641311,-0.135188598330226
"Job 4257","Replace",1.65,200,"CI",21.18,9565.073187,-1.21129497517705,0.750863719641311,-0.434277742781451
"Job 4260","Replace",1.85,200,"AC",11.08,8600.057348,-0.97448233851616,0.750863719641311,-1.54486611004519
"Job 4262","Repair",2.64,200,"ST",32.54,7398.133141,-0.0390724237056347,0.750863719641311,0.814859272279547
"Job 4269","Repair",3.16,200,"CI",17.72,6865.09567,0.576640431612686,0.750863719641311,-0.814736728002495
"Job 4272","Repair",1.62,200,"CI",21.26,3585.071005,-1.24681687067619,0.750863719641311,-0.425481003238768
"Job 4273","Replace",1.69,200,"AC",20.49,11296.71618,-1.16393244784487,0.750863719641311,-0.510149621337093
"Job 4280","Repair",4.07,200,"AC",15.59,9097.327718,1.65413792841975,0.750863719641311,-1.04894991832643
"Job 4283","Replace",3.15,200,"AC",24.51,23342.36041,0.564799799779641,0.750863719641311,-0.0681134593172673
"Job 4294","Repair",2.59,200,"ST",24.45,6590.162085,-0.0982755828708581,0.750863719641311,-0.0747110139742799
"Job 4299","Replace",2.95,200,"CI",20.79,21855.16625,0.327987163118749,0.750863719641311,-0.477161848052031
"Job 4327","Repair",3.53,200,"CI",30.36,9962.036314,1.01474380943534,0.750863719641311,0.575148119741433
"Job 4353","Replace",2.81,200,"ST",26.2,18805.64548,0.162218317456124,0.750863719641311,0.117717663521913
"Job 4354","Replace",4.64,200,"AC",27.41,36563.73965,2.32905394290329,0.750863719641311,0.250768349104994
"Job 4369","Replace",2.11,200,"CI",34.7,18882.36934,-0.666625910857,0.750863719641311,1.05237123993199
"Job 4373","Repair",3.49,200,"AC",11.35,5639.429811,0.967381282103158,0.750863719641311,-1.51517711408864
"Job 4383","Replace",1.56,200,"ST",14.58,8900.860721,-1.31786066167445,0.750863719641311,-1.16000875505281
"Job 4389","Repair",2.45,200,"AC",43.77,6506.518732,-0.264044428533482,0.750863719641311,2.04970158558369
"Job 4391","Replace",3.46,200,"AC",16.17,23491.91632,0.931859386604024,0.750863719641311,-0.985173556641979
"Job 4410","Repair",2.3,200,"ST",27.16,6261.232941,-0.441653906029152,0.750863719641311,0.22327853803411
"Job 4417","Replace",4.13,200,"ST",30.96,31761.67292,1.72518171941801,0.750863719641311,0.641123666311556
"Job 4418","Replace",2.95,200,"ST",19.5,18223.44546,0.327987163118749,0.750863719641311,-0.619009273177796
"Job 4427","Repair",4.08,200,"CI",32.99,13637.51556,1.66597856025279,0.750863719641311,0.86434093220714
"Job 4438","Replace",2.96,200,"AC",24.55,21535.07403,0.339827794951793,0.750863719641311,-0.0637150895459258
"Job 4452","Replace",2.15,200,"CI",15.05,13544.80907,-0.619263383524821,0.750863719641311,-1.10832791023954
"Job 4475","Replace",1.91,200,"AC",39.94,15748.27716,-0.903438547517892,0.750863719641311,1.62855767997773
"Job 4483","Replace",1.97,200,"CI",11.59,10367.12958,-0.832394756519624,0.750863719641311,-1.48878689546059
"Job 4487","Replace",3.29,200,"ST",15.81,16895.07149,0.730568645442265,0.750863719641311,-1.02475888458405
"Job 4492","Replace",1.83,200,"CI",36.19,16007.12555,-0.998163602182249,0.750863719641311,1.21621051391446
"Job 4494","Repair",3.03,200,"CI",15.94,6152.48373,0.422712217783105,0.750863719641311,-1.01046418282719
"Job 4495","Replace",2.84,200,"CI",14.72,17146.29799,0.197740212955257,0.750863719641311,-1.14461446085311
"Job 4516","Replace",1.65,200,"AC",30.41,12207.70925,-1.21129497517705,0.750863719641311,0.58064608195561
"Job 4524","Replace",2.53,200,"CI",22.44,15318.48616,-0.169319373869126,0.750863719641311,-0.295729094984192
"Job 4533","Replace",3.63,200,"AC",11.37,19035.13689,1.13315012776578,0.750863719641311,-1.51297792920296
"Job 4541","Replace",2.28,200,"ST",32.39,17463.13006,-0.465335169695241,0.750863719641311,0.798365385637017
"Job 4542","Repair",4.67,200,"AC",40.55,12821.02362,2.36457583840242,0.750863719641311,1.69563281899069
"Job 4545","Replace",3.24,200,"AC",12.33,16331.20238,0.671365486277043,0.750863719641311,-1.40741705469077
"Job 4574","Replace",3.57,200,"CI",20.51,21222.24731,1.06210633676751,0.750863719641311,-0.507950436451422
"Job 4577","Replace",2.31,200,"ST",27.96,18954.12273,-0.429813274196107,0.750863719641311,0.311245933460941
"Job 4582","Replace",1.76,200,"CI",42.44,15798.26082,-1.08104802501356,0.750863719641311,1.90345579068658
"Job 4588","Replace",1.69,200,"ST",19.45,11342.00817,-1.16393244784487,0.750863719641311,-0.624507235391973
"Job 4603","Replace",3.32,200,"CI",23.6,29340.06135,0.766090540941399,0.750863719641311,-0.168176371615287
"Job 4608","Replace",2.76,200,"AC",27.96,19812.7575,0.1030151582909,0.750863719641311,0.311245933460941
"Job 4613","Replace",2.41,200,"CI",36.56,17663.93425,-0.311406955865661,0.750863719641311,1.25689543429937
"Job 4618","Replace",3.64,200,"AC",20.62,24084.79821,1.14499075959883,0.750863719641311,-0.495854919580232
"Job 4620","Repair",3.37,200,"ST",29.77,7778.072623,0.825293700106623,0.750863719641311,0.510272165614145
"Job 4627","Repair",2.01,200,"ST",18.03,4806.095324,-0.785032229187446,0.750863719641311,-0.780649362274597
"Job 4636","Repair",2.65,200,"CI",31.77,6998.293976,-0.0272317918725903,0.750863719641311,0.730190654181223
"Job 4644","Repair",2.41,200,"CI",19.44,4515.201602,-0.311406955865661,0.750863719641311,-0.625606827834808
"Job 4647","Replace",2.35,200,"CI",28.88,19362.28361,-0.382450746863929,0.750863719641311,0.412408438201796
"Job 4657","Replace",3.62,200,"ST",20.11,25447.27362,1.12130949593274,0.750863719641311,-0.551934134164837
"Job 4658","Repair",1.73,200,"CI",30.4,5368.523229,-1.1165699205127,0.750863719641311,0.579546489512775
"Job 4664","Repair",3.68,200,"AC",28.03,9527.541076,1.19235328693101,0.750863719641311,0.318943080560788
"Job 4667","Replace",2.13,200,"CI",24.36,15989.35866,-0.642944647190911,0.750863719641311,-0.0846073459597983
"Job 4670","Replace",3.16,200,"AC",33.36,28497.33149,0.576640431612686,0.750863719641311,0.905025852592049
"Job 4676","Replace",2.9,200,"AC",22.6,20603.5148,0.268784003953525,0.750863719641311,-0.278135615898826
"Job 4693","Replace",1.6,200,"CI",48.07,14630.25296,-1.27049813434228,0.750863719641311,2.5225263360029
"Job 4698","Replace",3.51,200,"CI",21.9,20737.65451,0.991062545769247,0.750863719641311,-0.355107086897303
"Job 4702","Repair",4.05,200,"AC",21.03,8706.101742,1.63045666475366,0.750863719641311,-0.450771629423982
